conference,talk,score
1977-04,gratitude,1.9110661718118183
1977-04,integrity,3.4493861360957774
1977-04,joseph-the-seer,2.2043585976357725
1977-04,lengthening-your-stride-as-a-missionary,3.543129601610879
1977-04,ministering-to-needs-through-lds-social-services,1.5419221152586824
1977-04,ministering-to-needs-through-the-lords-storehouse-system,1.0915491813053724
1977-04,neither-cryptic-nor-hidden,0.5838051064926238
1977-04,our-great-potential,2.3555551717936933
1977-04,prayer,3.1120293254061444
1977-04,prepare-now-for-your-mission,2.94165671158433
1977-04,presentation-of-scouting-award,4.479064958310312
1977-04,rendering-assistance-in-the-lords-way,1.302878414515109
1977-04,revelation-the-word-of-the-lord-to-his-prophets,2.593494958520424
1977-04,statistical-report-1976,-0.04467670516087703
1977-04,the-beatitudes-and-our-perfection,4.450591757316241
1977-04,the-daily-portion-of-love,2.9502810282879723
1977-04,the-greatest-brotherhood,4.364357804719847
1977-04,the-light-of-christ,2.7726126418251873
1977-04,the-living-christ,1.4540954106353106
1977-04,the-lord-expects-his-saints-to-follow-the-commandments,2.1747867601742703
1977-04,the-mediator,2.1790048222764162
1977-04,the-power-of-plainness,3.6412667479068
1977-04,the-purpose-of-church-welfare-services,1.7746119749542653
1977-04,the-role-of-the-stake-bishops-council-in-welfare-services,1.9279446833468352
1977-04,the-sustaining-of-church-officers,1.9430615197194137
1977-04,the-validity-of-the-gospel,4.228283147848353
1977-04,thoughts-on-the-sacrament,1.714455773877848
1977-04,we-beheld-his-glory,2.744186046511628
1977-04,what-constitutes-the-true-church,2.8812078341867897
1977-04,your-jericho-road,1.7983443922651439
1977-10,a-message-to-the-rising-generation,3.969547986585981
1977-10,a-special-moment-in-church-history,1.0479294738734002
1977-10,a-vision-of-the-law-of-the-fast,2.9839068668028697
1977-10,father-your-role-your-responsibility,3.3048948692942384
1977-10,hallowed-be-thy-name,2.2056850490669224
1977-10,it-was-a-miracle,2.617613832083152
1977-10,jesus-the-christ,3.1266045999746015
1977-10,latter-day-samaritans,3.1031092279814914
1977-10,letter-to-a-returned-missionary,1.7672586922748308
1977-10,obeying-the-right-voice,3.0094661034052055
1977-10,rated-a,0.999527744955953
1977-10,sacrifice-missionary-style,3.0586521664241006
1977-10,seeing-the-five-a-s,3.950633317267449
1977-10,service-saves,2.860508151894055
1977-10,she-stretcheth-out-her-hand-to-the-poor,1.0677920724771175
1977-10,the-balm-of-gilead,-2.153701621210684
1977-10,the-blessings-of-righteous-obedience,2.805616856196708
1977-10,the-enriching-of-marriage,3.394669129919537
1977-10,the-fathers-duty-to-foster-the-welfare-of-his-family,2.7556759606310757
1977-10,the-foundations-of-righteousness,2.587376248753462
1977-10,the-light-of-the-gospel,1.173679153028653
1977-10,the-power-of-forgiveness,1.4004696642427554
1977-10,the-role-of-bishops-in-welfare-services,0.9290701563922507
1977-10,the-safety-of-the-gospel-law,2.2049818089751136
1977-10,the-sustaining-of-church-officers,1.3126882181215869
1977-10,the-ten-blessings-of-the-priesthood,3.878913848537616
1977-10,the-things-of-god-and-man,2.0442247904112008
1977-10,the-tragic-cycle,0.062445817068272
1977-10,the-way-of-the-lord,2.2724845074755256
1977-10,they-didn-t-give-up,2.739130434782609
1977-10,three-things-to-share,2.3960335234372754
1977-10,trust-in-the-lord,1.2825814226551784
1977-10,we-have-been-there-all-the-time,3.1539448982270812
1977-10,welfare-responsibilities-of-the-priesthood-quorums,0.7664063157207794
1977-10,welfare-services-the-gospel-in-action,3.7626192168204473
1977-10,why-me-o-lord,2.7879611318537556
1977-10,young-women-real-guardians,3.604609786065698
1978-04,a-haven-of-love,3.023176999564861
1978-04,be-not-faithless,2.127407358491908
1978-04,becoming-the-pure-in-heart,2.4696958497680326
1978-04,being-anxiously-engaged,5.525114285863555
1978-04,bind-on-thy-sandals,1.4650853275872937
1978-04,church-finance-committee-report,0.38445546506577016
1978-04,decision,2.0419504453278305
1978-04,everything-dear,3.8710936250184567
1978-04,evidence-of-things-not-seen,0.12
1978-04,grieve-not-the-holy-spirit-lest-we-lose-it,3.2550270718367447
1978-04,i-did-not-reach-this-place-by-myself,2.6667194087611263
1978-04,in-the-time-of-old-age,2.7539765099035196
1978-04,listen-to-the-prophets,1.8034001919297482
1978-04,making-your-marriage-successful,4.1996052556580805
1978-04,may-the-kingdom-of-god-go-forth,2.1016032102394893
1978-04,no-time-for-contention,-0.5473723512305483
1978-04,not-my-will-but-thine,2.5373401896661862
1978-04,prayer-and-revelation,1.556779500231878
1978-04,priesthood-responsibilities,2.204306854474267
1978-04,response-to-the-call,4.03347338692413
1978-04,revelation,1.9707022048694596
1978-04,seek-out-your-spiritual-leader,1.6431676725154984
1978-04,solving-emotional-problems-in-the-lords-own-way,1.124881350017678
1978-04,statistical-report-1977,0.13794014696151086
1978-04,staying-unspotted-from-the-world,4.9741479595000975
1978-04,strengthening-the-family-the-basic-unit-of-the-church,2.845622776858074
1978-04,the-morning-breaks-the-shadows-flee,0.8560779047580829
1978-04,the-poetry-of-success,2.450947338712698
1978-04,the-prayer-of-faith,3.15339518356588
1978-04,the-primary-enriches-the-lives-of-children,2.0761126902071148
1978-04,the-royal-law-of-love,1.3772342551463013
1978-04,the-second-coming-of-christ,1.7667238140707129
1978-04,the-storehouse-resource-system,1.575057804213602
1978-04,the-sustaining-of-church-officers,1.6208448322876183
1978-04,the-true-way-of-life-and-salvation,2.974966105722476
1978-04,the-women-of-god,3.0529392323143907
1978-04,trust-in-the-lord,2.5040251955790676
1978-04,we-are-his-stewards,2.470883072485369
1978-04,welfare-services-begins-with-you,1.6261262670960404
1978-04,what-is-truth,2.636311743533859
1978-04,what-would-the-savior-have-me-do,4.62439806583131
1978-04,worthy-of-proper-recommendation,3.7580093990538397
1978-04,ye-shall-know-the-truth,2.3445248825824065
1978-10,a-basis-for-faith-in-the-living-god,2.620969505216882
1978-10,a-disciple-of-christ,2.133585843641767
1978-10,an-eternal-hope-in-christ,3.0644933526993956
1978-10,attending-to-personal-and-family-preparedness,1.5102544108017024
1978-10,be-one-with-the-prophet,2.1186138369613126
1978-10,behold-your-little-ones,2.8852086796932026
1978-10,caring-for-the-poor-a-covenantal-obligation,0.27872081960878486
1978-10,come-home-felila,3.531683890994477
1978-10,come-listen-to-a-prophets-voice,2.8741529270879047
1978-10,faith-courage-and-making-choices,3.028470261427761
1978-10,fundamental-principles-to-ponder-and-live,2.2618101724968556
1978-10,good-health-a-key-to-joyous-living,2.0991342856239585
1978-10,he-hath-showed-thee-o-man-what-is-good,2.223080057506914
1978-10,hold-fast-to-the-iron-rod,2.657315243622397
1978-10,home-teaching-a-sacred-calling,2.261823941563066
1978-10,if-we-want-to-go-up-we-have-to-get-on,2.631587212364699
1978-10,let-there-be-no-misunderstanding,3.5354324544368287
1978-10,let-your-light-so-shine,2.9631887899487688
1978-10,look-to-god-and-live,2.4761001649369256
1978-10,never-be-weary-of-good-works,4.276029043310219
1978-10,ours-is-a-shared-ancestry,2.0869113262094463
1978-10,privileges-and-responsibilities-of-sisters,6.008706819337308
1978-10,profiles-of-faith,3.524933933518299
1978-10,response-to-the-call,2.6445723650078086
1978-10,revelation-on-priesthood-accepted-church-officers-sustained,2.9894980924350256
1978-10,spiritual-development,4.567586463802763
1978-10,successful-welfare-stewardship,2.8990519219884145
1978-10,the-blessing-of-church-interviews,5.21904498768702
1978-10,the-cs-of-spirituality,4.113222347261351
1978-10,the-fruit-of-our-welfare-services-labors,3.4508485616074562
1978-10,the-gift-of-love,5.909988904506945
1978-10,the-gospel-makes-people-happy,2.6984042101555654
1978-10,the-joy-of-serving-a-mission,3.054622764790905
1978-10,the-last-words-of-moroni,-1.6436329741535112
1978-10,the-relief-society,2.343745661922513
1978-10,the-remarkable-example-of-the-bermejillo-mexico-branch,0.856766162597855
1978-10,the-stake-presidents-role-in-welfare-services,2.4255618859322374
1978-10,the-worth-of-souls,2.8395184170194643
1978-10,thou-shalt-receive-revelation,2.6241926184389355
1978-10,true-religion,1.1058406747283254
1978-10,what-are-the-blessings-of-a-mission-can-ye-tell,3.141542078286626
1978-10,who-will-forfeit-the-harvest,2.7387874606635867
1978-10,womens-greatest-challenge,1.45822473551169
1978-10,worthy-of-all-acceptation,1.612803519006104
1979-04,a-personal-commitment,5.665158909088974
1979-04,and-peter-went-out-and-wept-bitterly,0.2769721509489194
1979-04,applying-the-principles-of-welfare-services,4.573394351415491
1979-04,because-i-have-a-father,1.1681887373291304
1979-04,church-finance-committee-report,0.28968272975116055
1979-04,church-government-through-councils,2.2474237096600906
1979-04,developing-spirituality,3.147253478982356
1979-04,developing-temporal-plans-and-priorities,2.1295521181577675
1979-04,feed-my-sheep,4.230551801633102
1979-04,following-christ-to-victory,3.6704691542331043
1979-04,fortify-your-homes-against-evil,1.714012740300679
1979-04,fundamental-welfare-services,1.3230146057617138
1979-04,he-means-me,2.867175120259391
1979-04,judge-not-according-to-the-appearance,0.2795860558525712
1979-04,let-us-move-forward-and-upward,4.014675966703056
1979-04,new-emphasis-on-church-councils,1.9668206336278078
1979-04,personal-and-family-financial-preparedness,3.028050678091585
1979-04,preparing-for-service-in-the-church,2.588604345074503
1979-04,put-on-the-whole-armor-of-god,2.0176755172112344
1979-04,roadblocks-to-progress,-0.6961458360737501
1979-04,signs-of-the-true-church,1.9378354212489264
1979-04,stand-independent-above-all-other-creatures,0.6972973991669028
1979-04,statistical-report-1978,-0.03663716527236558
1979-04,the-army-of-the-lord,2.306034363624172
1979-04,the-heritage-of-royal-families,1.8797256091616958
1979-04,the-home-as-an-educational-institution,2.4192581489124705
1979-04,the-kingdom-of-god,2.6927226531912014
1979-04,the-need-for-love,1.9686143150201347
1979-04,the-refiners-fire,0.7572656914410082
1979-04,the-spirit-giveth-life,2.7813152079033197
1979-04,the-sustaining-of-church-officers,1.6005447014702083
1979-04,this-is-a-day-of-sacrifice,3.5664047586060956
1979-04,to-those-searching-for-happiness,2.284985771182406
1979-04,trust-in-the-lord,2.29705164961342
1979-04,we-the-church-of-jesus-christ-of-latter-day-saints,1.209166041011231
1979-04,what-think-ye-of-christ-whom-say-ye-that-i-am,2.8695876329800565
1979-10,a-witness-and-a-warning,1.7432038578211329
1979-10,after-much-tribulation-come-the-blessings,2.0834814062060407
1979-10,an-angel-from-on-high-the-long-long-silence-broke,0.7578343853987182
1979-10,blessing-the-one,3.0253881103651197
1979-10,commandments-to-live-by,3.44439396197041
1979-10,constancy-amid-change,2.355820440662382
1979-10,establishing-the-church-welfare-services-missionaries-are-an-important-resource,2.6707594711538762
1979-10,faith-in-the-lord-jesus-christ,0.9789804197376051
1979-10,give-me-this-mountain,3.322881735287344
1979-10,happiness-now-and-forever,2.702799330990461
1979-10,joseph-smith-the-prophet,3.1866518863625477
1979-10,language-a-divine-way-of-communicating,2.1509569892449614
1979-10,maintaining-spirituality,2.899198273366876
1979-10,making-the-right-decisions,2.251285112223672
1979-10,o-america-america,0.2250058111755372
1979-10,our-mighty-errand,3.044373348181709
1979-10,our-sisters-in-the-church,4.529411764705882
1979-10,pornography-the-deadly-carrier,0.22190115272469207
1979-10,prayer-to-our-heavenly-father,4.6935267623163615
1979-10,prayers-and-answers,0.5698434904107218
1979-10,priesthood-administration-of-welfare-services,2.507116439103822
1979-10,progress-through-change,2.075590165269023
1979-10,reading-the-scriptures,2.2529820258934325
1979-10,send-missionaries-from-every-nation,4.759260713741509
1979-10,teaching-our-little-women,4.3611285347218525
1979-10,the-administration-of-the-church,2.6339329200376005
1979-10,the-contributions-of-the-prophet-joseph-smith,2.3194538538303933
1979-10,the-gift-of-the-holy-ghost,0.9056324361218598
1979-10,the-governing-ones,2.036447990705426
1979-10,the-mystery-of-mormonism,3.102145878753886
1979-10,the-relief-society-role-in-priesthood-councils,1.7753929711532042
1979-10,the-role-of-a-bishop-in-the-church-welfare-program,1.5174070883730115
1979-10,the-role-of-righteous-women,4.095740828812655
1979-10,the-sustaining-of-church-officers,1.792665571608951
1979-10,the-voice-of-the-lord-is-unto-all-people,1.6029809095002021
1979-10,therefore-i-was-taught,1.795883306452204
1979-10,we-need-a-listening-ear,2.9916351161626906
1979-10,we-will-go-with-our-young-and-with-our-old,2.432024862868975
1979-10,women-for-the-latter-day,2.5953769106646565
1980-04,a-deep-commitment-to-the-principles-of-welfare-service,2.2202744804029177
1980-04,a-marvelous-work-and-a-wonder,3.1742027993499082
1980-04,a-tribute-to-the-rank-and-file-of-the-church,1.488659410119152
1980-04,an-example-of-what-welfare-services-can-do,1.486609244965317
1980-04,celestial-marriages-and-eternal-families,4.4421599701509065
1980-04,church-finance-committee-report,0.2873478855663454
1980-04,church-welfare-temporal-service-in-a-spiritual-setting,2.845872032707494
1980-04,communion-with-the-holy-spirit,3.2436974457417054
1980-04,do-we-all-believe-in-the-same-god,1.0952828629002798
1980-04,eternal-links-that-bind,1.1898627457618438
1980-04,god-will-have-a-tried-people,1.924561510545718
1980-04,he-is-not-here-he-is-risen,2.884599955876746
1980-04,introduction-to-the-proclamation,2.3409554595865587
1980-04,let-us-not-weary-in-well-doing,1.366626182033268
1980-04,nauvoo-a-demonstration-of-faith,3.0756234261462274
1980-04,no-unhallowed-hand-can-stop-the-work,3.606687777076285
1980-04,preparing-the-way,2.7593461075257055
1980-04,presentation-of-the-commemorative-postal-card,2.7930717856868625
1980-04,priesthood-councils-key-to-meeting-temporal-and-spiritual-needs,2.4408638587949176
1980-04,remarks,0.7521804311928878
1980-04,remarks-and-dedication-of-the-fayette-new-york-buildings,2.7529888064467407
1980-04,salt-of-the-earth-savor-of-men-and-saviors-of-men,1.5161445290148978
1980-04,seek-the-spirit,3.4563177800493237
1980-04,self-accountability-and-human-progress,2.188702620658331
1980-04,statistical-report-1979,0.047565149415449405
1980-04,teaching-by-the-spirit,2.181537745036738
1980-04,the-book-of-mormon,1.6048633731779791
1980-04,the-coming-tests-and-trials-and-glory,1.7149858514250882
1980-04,the-gospel-restored,2.522815495708687
1980-04,the-prophet-and-the-prison,2.1805948466046434
1980-04,the-scriptures-speak,1.8561553006146871
1980-04,the-sustaining-of-church-officers,1.5453063444227515
1980-04,time-out,2.8660930631545907
1980-04,welfare-principles-in-relief-society,1.4506137168943438
1980-04,welfare-services-past-present-and-future,1.3132514681020022
1980-04,what-hath-god-wrought-through-his-servant-joseph,0.6819309069874763
1980-04,where-do-we-stand,1.4273815704995227
1980-04,willing-to-receive,1.6849364179748225
1980-04,writing-your-personal-and-family-history,2.5379930302773666
1980-04,you-can-be-the-voice,2.9180695999251007
1980-10,a-testimony,1.2106199961977326
1980-10,acquaint-thyself-with-him-and-be-at-peace,1.3108608485966624
1980-10,adam-the-archangel,1.6012005609571862
1980-10,adversity-and-you,2.558144937937541
1980-10,decide-to-decide,3.1138282809744733
1980-10,do-not-weary-by-the-way,2.886100313863426
1980-10,families-can-be-eternal,0.4383972994809528
1980-10,feed-my-sheep,4.620990463052128
1980-10,follow-joyously,2.9814349182168756
